Date,Small Size Low BE/ME,Small Size 2 BE/ME,Small Size 3 BE/ME,Small Size 4 BE/ME,Small Size High BE/ME,2 Size Low BE/ME,2 Size 2 BE/ME,2 Size 3 BE/ME,2 Size 4 BE/ME,2 Size High BE/ME,3 Size Low BE/ME,3 Size 2 BE/ME,3 Size 3 BE/ME,3 Size 4 BE/ME,3 Size High BE/ME,4 Size Low BE/ME,4 Size 2 BE/ME,4 Size 3 BE/ME,4 Size 4 BE/ME,4 Size High BE/ME,Big Size Low BE/ME,Big Size 2 BE/ME,Big Size 3 BE/ME,Big Size 4 BE/ME,Big Size High BE/ME
198610,29.93,30.79,30.58,29.75,18.85,161.92,159.46,174.33,183.36,161.94,400.7,415.28,439.47,469.77,459.97,967.94,1104.97,1020.82,1187.98,1068.48,6252.19,4099.04,4014.5,6129.83,5651.01
198611,30.77,31.58,31.5,30.91,19.28,171.64,165.96,180.12,188.5,164.28,422.52,423.57,444.96,478.24,458.96,1003.69,1173.98,1077.79,1255.09,1110.68,6557.3,4382.64,4272.38,6400.85,5972.13
198612,30.22,31.55,31.44,30.87,19.42,171.55,165.44,178.23,185.25,162.9,422.5,422.2,437.04,482.31,454.97,1010.76,1187.27,1092.14,1208.45,1126.45,6714.62,4451.32,4405.64,6523.91,6025.5
198701,28.5,30.8,30.33,30.18,18.72,165.7,161.06,171.78,178.48,161.73,411.05,412.05,418.25,470.87,448.8,963.51,1149.97,1048.95,1175.24,1085.09,6587.32,4329.4,4199.93,6314.53,5826.68
198702,31.74,33.59,33.83,33.22,20.52,188.23,179.77,189.76,196.11,178.99,467.59,464.5,454.69,517.46,489.56,1096.44,1276.22,1155.49,1311.12,1207.78,7460.32,5079.42,4668.71,7093.9,6504.32
198703,35.25,36.39,35.6,35.07,21.45,206.31,196.12,201.66,207.12,188.25,509.27,499.16,476.7,537.64,508.88,1176.41,1358.13,1226.19,1350.78,1235.04,8051.81,5368.89,4786.4,7095.86,6386.4
198704,36.15,36.98,36.3,35.57,22.45,207.17,201.54,204.25,212.8,192.42,509.71,505.88,480.6,549.52,518.39,1197.2,1373.79,1245.89,1374.68,1215.69,8162.92,5479.88,4792.73,7284.16,6668.98
198705,35.42,35.86,35.54,35.39,22.18,199.01,194.86,197.24,204.41,182.79,499.3,493.66,458.3,535.62,491.37,1151.76,1315.97,1214.06,1342.53,1193.13,8048.02,5411.78,4681.86,7216.91,6613.22
198706,35.55,35.32,35.71,34.97,22.92,196.87,194.65,196.74,202.15,180.93,503.72,493.29,454.98,534.16,496.8,1174,1310.45,1206.07,1329.86,1199.23,8179.12,5367.53,4664.11,7232.23,6567.88
198707,33.91,38.34,37.37,36.67,25.82,208.68,195.95,193.75,199.4,198.69,500.41,494.59,498.75,535.33,543.27,1262.74,1316.45,1406.48,1297.23,1342.37,7086.18,6686.88,5504.17,7255.66,7008.74
198708,34.66,39.24,38.02,37.81,27.07,212.36,199.85,200.65,206.54,209.7,509.76,512.7,517.55,555.24,585.12,1308.91,1378.57,1472.62,1349.95,1402.14,7510.11,6867.12,5848.43,7429.81,7197.42
198709,35.1,40.27,39.18,38.79,27.29,218.12,206.48,208.44,211.43,215.17,530.28,530.57,537.66,575.29,587.93,1370.41,1431.5,1520.77,1390.4,1408.59,7858.74,7198.5,6029.04,7735.1,7340.74
198710,34.31,40.01,38.44,38.24,26.99,213.48,201.32,206.69,209.42,209.31,513.46,514.41,525.91,559.37,579.57,1336.84,1410.31,1479.81,1354.75,1409.6,7675.83,6900.86,6017.36,7547.08,7125.88
198711,22.71,27.23,27.6,27.23,19.18,143.74,137.67,148.38,154.66,148.61,360.26,363.53,396.9,429.34,427.11,989.2,1003.18,1108.82,1092.93,1069.72,6009.79,5350.78,4706.27,6342.61,5764.59
198712,20.87,25.77,26.18,25.87,18.5,132.82,130.11,142.18,147.29,144.04,335.8,352.27,381.88,413.84,408.97,923.78,940.2,1033.68,1039.45,1029.11,5415.65,4874.71,4312.09,5810.01,5295.99
198801,21.45,26.86,27.46,27.16,19.07,148.28,139.47,152.45,155.86,151.06,376.47,384.1,403.9,430.77,435.17,1037.93,1039.49,1126.57,1048.74,1064.45,5856.3,5230.55,4638.75,5974.28,5610.25
198802,22.81,28.3,28.77,28.52,20.41,150.89,143.17,160.13,161.92,160.47,381.15,396.28,417.14,462.77,468.35,1039.82,1083.55,1177.08,1110.17,1126.19,5982.91,5309.62,4892.64,6495.3,6067.09
198803,24.27,30.22,30.69,30.64,21.97,163.39,159.99,172.55,174.38,172.74,414.63,425.1,431.74,486.16,495.14,1126.73,1181.51,1244.37,1160.17,1192.26,6252.75,5567.5,5096.63,6565.06,6098.9
198804,25.39,31.73,32.32,31.74,22.94,166.63,167.62,178,179.61,180.31,426.27,423.99,435.18,478.65,498.51,1115.51,1192.08,1240.2,1155.42,1240.75,5952,5330.32,4880.82,6286.36,6036.7
198805,25.93,32.18,33.21,32.18,23.16,170.88,171.39,183.36,182.38,182.09,422.2,422.69,439.86,480.04,505.07,1110.19,1202.36,1254.81,1140.38,1204.83,5900.65,5379.37,4955.09,6424.75,6135.58
198806,24.99,31.61,32.59,31.66,22.95,161.71,165.99,177.67,179.09,178.19,417.54,415.05,423.97,484.13,507.51,1102.72,1172.39,1241.2,1163.17,1215.01,5889.65,5367.24,4924.37,6540.81,6227.42
198807,25.54,28.15,27.73,28.91,20.9,163.73,174.14,165.65,161.02,161.35,434.47,443.73,451.13,459.24,476.9,1215.19,1268,1274.26,1213.51,1209.61,6569.63,5724.83,6648.21,5914.86,4759.4
198808,25.43,28.18,27.6,29.07,20.61,159.77,170.3,165.25,161.73,159.48,416.32,432.34,443.48,457.66,474.58,1167.56,1222.94,1278,1193,1207.7,6503.55,5627.3,6673.3,5877.97,4789.89
198809,24.64,27.56,27.18,28.34,20.1,153.13,163.03,160.43,158.86,156.5,398.41,420.67,433.18,454.96,467.3,1120.83,1180.96,1263.19,1186.09,1217.46,6308.79,5305.45,6466.33,5758.18,4599.34
198810,25.02,28.4,28.08,28.66,20.46,156.48,166.96,164.44,163.49,160.82,413.8,430.89,443.12,460.94,481.42,1171.75,1192.29,1305.87,1213.99,1281.77,6654.26,5580.54,6583.28,5969.35,4764.38
198811,24.42,27.66,27.55,27.57,20.38,152.23,165.25,163.98,163.2,159.67,407.11,434.93,446.7,463.57,488.43,1151.64,1200.09,1310.45,1228.02,1307.79,6767.11,5830.35,6674.11,6086.08,4959.7
198812,23.26,26.46,26.68,26.61,19.48,144.94,159.98,160.14,154.64,155.79,394.71,423.43,428.15,456.19,479.56,1117.11,1166.25,1242.88,1194.38,1275.82,6540.07,5748.75,6501.42,6020.44,4930.36
198901,23.75,27.67,27.64,27.73,19.84,152.26,166.27,165.89,157.51,160.07,411.81,434.64,439.97,466.48,476.8,1152.77,1198.84,1256.71,1199.77,1262.34,6694.33,5860.14,6601.9,6022.83,4933.32
198902,25.21,29.22,28.9,28.99,20.97,157.36,175.71,172.75,163.18,170.68,429.67,458.21,462.13,484.05,501.55,1206.27,1264.97,1329.7,1268.26,1360.51,7210.51,6232.87,7016.62,6376.72,5314.96
198903,25.1,29.41,28.9,29.46,21.44,158.09,177.81,174.78,163.95,171.38,429.02,460.15,462.07,484.24,498.91,1198.11,1261.07,1312.94,1264.83,1371.8,6972.54,6030.13,6867.43,6239.28,5141.02
198904,25.5,30.26,29.8,29.98,21.87,161.68,181.93,178.29,166.31,178.24,437.7,462.31,466.2,495.32,513.43,1191.56,1278.22,1347.4,1271.82,1411.82,7164.94,6048.32,7127.34,6385.71,5184.03
198905,26.42,31.36,30.69,30.41,22.31,168.96,191.14,185.19,170.34,188.23,461.03,483.4,487.17,514.87,531.84,1259.82,1344.9,1401.69,1333.82,1480.9,7592.44,6054.55,7445.35,6641.21,5359.75
198906,27.48,32.85,31.23,31.35,23.19,176.31,196.31,192.81,175.99,193.59,484.75,501.32,502.62,533.08,550.64,1300.26,1379.3,1440.06,1387.92,1518.07,7928.84,6214.03,7732.7,6870.15,5490.14
198907,27.6,33.27,30.29,30.51,21.19,187.69,192.23,186.12,181.42,184.41,515.25,493.95,542.43,521.18,529.73,1323.02,1374.61,1324.55,1406.35,1387.57,7554.74,8164.94,6419.12,6836.4,5377.31
198908,28.47,35.23,31.09,31.6,21.59,197.03,202.24,191.57,188.25,190.35,542.44,512.36,560.75,544.64,548.51,1436.87,1487.61,1394.39,1487.09,1475.07,8417.25,8938.87,6837.78,7334.8,5715.86
198909,29.3,35.22,31.29,32.58,22.09,203.75,207.64,197.09,193.66,195.83,556.39,526.18,587.2,559.94,554.71,1486.43,1541.85,1430.92,1534.01,1493.65,8393.54,9118.47,6988.87,7430.19,5831.99
198910,29.81,35.24,31.25,32.95,21.95,208.31,207.05,198.54,194.34,193.66,559.86,518.98,571.47,557.32,544.61,1487.48,1495.32,1380.85,1508.12,1495.33,8411.31,9017.8,6997.97,7456.87,5793.08
198911,27.98,33.26,29.79,31.7,20.38,199.32,191.49,187.7,182.2,178.55,537.54,486.51,535.09,527.91,516.24,1442.64,1440.25,1269.75,1460.35,1420.54,8412.42,8688.03,6877.27,7172.94,5756.5
198912,27.67,33.38,29.62,31.59,20.21,199.89,194.47,187.73,181.65,176.49,539.57,495.2,535.8,529.87,524.95,1470.7,1465.33,1271.98,1458.6,1428.9,8555.51,8874.59,7013.7,7236.87,5786.18
199001,27.65,33.2,29.28,31.04,19.98,200.91,193.92,186.93,180.01,176.41,538.43,496.98,528.51,535.91,519.93,1501.51,1491.56,1300.9,1475.49,1456.57,8566.67,9034.38,7325.77,7560.57,5829.49
199002,25.7,30.76,27.82,28.67,18.56,181.55,175.77,172.8,165.31,160.37,485.75,453.28,488.38,496.26,478.35,1395.79,1401.67,1196.73,1339.6,1307.32,7902.06,8510.06,6804.22,6973.01,5467.34
199003,26.31,31.37,28.07,29.53,18.94,187.5,182.1,176.86,170.71,163.88,500.98,459.6,495.96,500.6,489.43,1416.75,1417.12,1208.61,1353.08,1348.48,7877.41,8629.31,6916.37,7047.55,5538.71
199004,27.84,32.55,28.56,30.78,19.21,196.44,190.19,185.08,175.91,165.49,526.72,471.1,508.57,506.27,485.06,1469.18,1468.72,1227.52,1380.98,1341.47,8169.92,8946.33,6919.81,7068.35,5578.27
199005,27.21,31.49,28.24,30.23,18.79,188.56,182.86,180.87,170.7,155.83,514.27,459.7,491.05,476.39,456.29,1416.6,1406.86,1148.25,1306.43,1255.52,8190.95,8823.01,6642.85,6741.87,5321.59
199006,30.04,33.82,30.13,31.49,19.68,208.45,199.06,190.48,179.63,160.72,560.73,499.66,517.02,497.99,482.78,1568.89,1523.14,1259.86,1350.92,1355.27,9119.14,9752.13,7092.7,7143.64,5695.24
199007,27.27,31.2,29.37,29.55,19.32,181.85,185.42,186.82,177.01,172.37,492.31,499.01,503.13,510.05,468.87,1335.57,1375.05,1433.54,1411.81,1304.73,8994.05,7617.06,9761.17,4756.21,5948.11
199008,26.09,29.46,28.6,28.78,18.48,172.26,177.16,178.26,172.44,164.8,469.64,490.63,484.34,485.78,444.61,1307.76,1342.03,1384.25,1375.45,1275.53,8897.3,7514.39,9956.46,4678.66,5789.77
199009,21.93,25.2,25.02,25.56,16.12,146.78,152.84,155.6,154.07,145.46,403.97,422.42,428.68,438.64,397.86,1176.06,1183.84,1223.47,1241.79,1140,8118.56,6713.21,9265.32,4210.84,5133.52
199010,19.72,22.91,23.22,23.87,14.72,130.61,137.8,142.02,143.04,131.49,365.47,390.79,401.39,401.69,363.52,1107.1,1105.18,1098.73,1149.36,1056.26,7684.89,6387.71,9079.3,3914,4736.94
199011,18.54,21.54,21.66,22.3,13.73,122.05,130.16,135.92,136.6,121.23,347.69,367.87,383.76,387.51,342.17,1095.35,1068.02,1016.35,1125.14,1039.92,7794.42,6295.56,8924.86,3923.49,4746.6
199012,19.29,22.43,22.76,22.58,13.96,137.08,137.62,143.85,145.57,125.83,384.83,401.55,410.16,414.56,367.06,1193.88,1149.96,1123.93,1220.91,1095.79,8281.18,6747.75,9385.8,4141.62,4912.33
199101,19.51,22.49,22.9,23.18,13.99,143.1,144.45,150.21,151.01,131.15,409.73,417.02,425.05,428.88,375.99,1240.24,1194.8,1171.62,1265.57,1131.29,8525.24,6993.43,9530.52,4206.9,4932.57
199102,21.14,24.16,25.41,25.25,15.59,157.7,154.2,160.99,160.64,142.27,447.91,452.21,452.84,462.34,387.9,1344.08,1240.49,1268.88,1313.84,1188.84,8957.01,7362.99,9712.39,4441.67,5092.79
199103,24.25,27.25,28.73,28.41,17.64,177.31,169.93,176.72,172.75,161.68,489.55,502.96,485.36,500.04,419.62,1456.52,1351.07,1378.17,1409.57,1252.56,9667.86,7845.69,10166.27,4692.42,5465.51
199104,26.89,29.69,30.97,30.25,19.17,190.97,178.02,186.01,182.79,168.08,526.1,518.4,500.96,522.6,443.43,1523.28,1402.21,1419.24,1460.28,1287.11,10084.08,7988.64,10152.93,4755.19,5516.61
199105,27.44,30.03,31.43,30.38,19.44,188.16,179.64,187.34,185.78,170.3,511.75,513.5,515.07,533.79,449.3,1511.52,1393.09,1474.99,1480.28,1279.97,10072.48,7970.6,10131.05,4799.13,5479.27
199106,28.31,31.45,32.91,31.58,20.13,198.5,184.72,197.26,191.99,176.09,529.63,546.62,537.92,555.55,448.9,1609.01,1427.44,1559.22,1536.33,1344.74,10455.98,8316.9,10263.18,4967.89,5823.63
199107,25.74,29.03,30.2,26.31,18.6,172.5,172.96,172.59,167.59,158.66,487.82,486.75,474.47,480.68,491.49,1327.61,1348.29,1340.08,1421.59,1348.24,9010.33,10629.39,6126.23,4994.27,4230.44
199108,26.61,30.22,30.76,27.29,19.03,179.93,178.49,178.13,173.08,162.25,516.86,507.14,492.88,494.58,523.55,1406.11,1395.89,1367.28,1488.17,1442.18,9578.4,10928.38,6404.04,5229.27,4152.23
199109,27.66,31.51,31.46,27.9,19.62,187.28,184.64,183.84,178.66,166.89,544.38,527.51,503.06,513.17,553.88,1425.12,1428.86,1397.49,1529.35,1480.77,10000.64,10933.75,6558.65,5261.9,4211.28
199110,29.07,32.02,31.89,27.83,19.52,188.2,185.9,186.33,178.08,163.25,543.76,524.39,498.35,514.12,535.71,1417.5,1402.85,1383.32,1522.79,1460,9767.71,10786.52,6474.04,5248.99,4078.37
199111,31.29,33.36,32.35,29,19.81,192.89,188.99,191.55,178.94,166.11,558.47,531.35,503.05,527.1,555.56,1452.07,1406.74,1400.23,1561.34,1507.57,9895.91,10872.43,6586.06,5390.24,4102.18
199112,31.18,32.22,30.93,28.29,19.38,183.12,178.85,185.77,169.21,155.02,538.73,505.76,481.38,496.37,521.73,1410.2,1333.54,1343.72,1506.46,1407.8,9750.73,10223.88,6194.84,5163.19,3714.35
199201,33.28,33.51,32.61,28.95,20.38,203.77,191.45,195.23,178.95,167.13,616.36,559.69,514.36,547.38,579.41,1595.84,1451.23,1470.53,1629.22,1540.26,11222.41,11105.63,6689.71,5520.5,4237.4
199202,38.36,39.3,35.37,33.28,23.88,219.83,200.42,207.15,191.83,183.03,625.02,584.33,538.98,577.19,632.53,1593.59,1482.81,1481.77,1634.74,1634.03,10854.63,10857.61,6510.92,5525.81,4482.22
199203,38.41,41.95,36.43,35.06,26.61,220.3,205.56,208.56,200.29,193.56,626.13,595.62,558.08,592.13,671.84,1583.67,1523.1,1517.58,1665.44,1708.65,10857.47,10755.33,6604.63,5725.25,4961.99
199204,36.31,40.07,35.79,35.41,26.49,202.11,201.17,204.8,199.05,191.04,593.06,581.37,555.12,590.92,660.45,1490.09,1503.84,1474.59,1654.08,1664.78,10529.42,10540.47,6596.54,5623.19,4974.12
199205,33.61,39.22,34.11,34.18,25.9,189.57,194.3,198.87,194.12,190.46,559.07,570.94,549.01,591.68,676.64,1460.3,1511.37,1497.94,1709.78,1726.83,10579.38,11095.07,6953.93,5769.77,5449.63
199206,33.87,39.85,34.47,33.92,26.57,188.92,195.02,201.53,195.82,197.9,558.83,564.98,563.07,594.36,688.49,1459.32,1525.04,1513.5,1721.24,1720.75,10688.42,11073.58,6917.22,5748.79,5427.74
199207,36.8,35.36,32.4,31.05,24.44,191.04,198.03,193.67,183.11,188.48,550.95,526.54,508.84,546.17,558.52,1478.16,1410.61,1391.49,1514.8,1387.28,10524.57,8289.38,9226.99,6230.82,6888.42
199208,37.51,35.59,32.92,32.07,25.57,196.09,204.71,199.44,191.16,193.33,580.85,550.85,528.19,571.33,579.53,1553.41,1465.9,1440.2,1576.71,1414.41,11034.12,8586.06,9644.21,6421.85,6845.03
199209,35.88,34.77,32.32,31.38,24.91,188.11,197.35,198.38,189.86,185.82,555.1,538.99,514.83,562.33,559.68,1533.52,1426.08,1401.46,1546.38,1342.56,10945.55,8285.76,9542.29,6145.59,6219.34
199210,36.03,35.5,32.93,32.2,25.2,191.69,198.57,203.51,193.22,189.56,570.13,552.96,520.22,562.96,571.31,1539.42,1472.85,1424.05,1559.29,1347.1,11004.46,8539.78,9606.25,6133.15,6215.23
199211,37.15,36.09,34.01,33,25.72,200.81,206.36,208.47,195.39,194.16,603.86,572.1,530.62,574.72,577.74,1614.48,1480.43,1437.31,1587.78,1407.36,11219.55,8670.69,9407.86,6006.88,6185.74
199212,41.07,40.04,36.84,36.1,27.8,219.72,222.9,221.74,203.7,206.53,662.45,608.59,562.08,601.9,594.98,1724.72,1551.07,1490.32,1624.91,1459.68,11612.88,9068.1,9418.1,6151.27,6695.79
199301,41.81,41.55,38.6,37.64,29.29,223.09,228.37,227.05,215.89,215.67,682.86,642.22,569.12,625.31,619.22,1743.35,1584.84,1548.34,1687.88,1522.57,11512.7,9331.5,9684.84,6128.28,6870
199302,42.9,44.03,40.46,39.79,31.87,221.49,235.7,237.51,224.64,232.94,668.91,666.21,595.71,643.55,644.96,1759.24,1606.87,1591.71,1730.69,1587.33,11225.48,9413.07,9745.95,6320.7,7489.4
199303,39.81,42.01,39.93,39.62,32.24,203.81,224.66,236.46,229.33,236.61,614.47,667.52,603.18,645.96,657.83,1668.29,1606.21,1611.44,1782.81,1621.25,10867.11,9602.62,10185.77,6596.76,7632.46
199304,40.34,42.71,41.35,40.58,33.87,205.66,229.92,245.36,234.25,245.23,643.93,687.88,621.06,664.47,696.98,1712.58,1685.41,1673.1,1837.89,1650.84,10917.68,9916.7,10500.67,6613.09,7872.72
199305,38.95,40.99,40.25,39.85,33.47,199.8,222.58,241.13,228.35,234.84,615.63,670.67,602.03,653.54,686.15,1624.22,1643.45,1640.67,1799.73,1614.32,10256.4,9704.57,10439.97,6499.75,7942.23
199306,41.49,42.91,41.86,41.16,34.94,213.33,232.52,248.89,231.35,244.13,663.01,714.07,621.1,664.28,704.75,1735.4,1705.95,1666.43,1815.98,1653.64,10557.7,10100.99,10533.56,6577.7,7881.61
199307,47.79,48.22,47.76,43.31,32.63,251.65,247.8,256.31,256.42,244.15,656.86,630.88,682.42,644.88,673.31,1705.44,1643.28,1700.82,1613.98,1781.33,10376.73,9589.12,9955.41,7777.09,7799.65
199308,47.26,47.98,48.17,44.17,33.87,251.35,248.09,259.18,263.55,248.19,654.08,630.93,690.12,658.16,668.71,1660.76,1662.02,1717.98,1646.91,1782.27,10005.91,9611.97,10029.6,7957.52,7825.8
199309,49.36,50.63,49.92,45.71,34.91,260.07,262.24,271.32,276.92,256.38,680.37,660.9,712.69,676.25,686.37,1761.31,1715.23,1798.41,1698.03,1867.95,10355.05,9801.01,10385.04,8257.52,7993.17
199310,50.66,51.66,51.41,47.25,36.11,269.6,271.25,277.19,282.76,261.92,705.7,665.97,720.53,685.7,688.01,1766.48,1756.31,1793.5,1680.09,1862.6,10240.41,9610.83,10367.12,8342.07,7728.67
199311,53.3,53.85,53.9,48.92,37.53,280.14,276.81,280.02,286.11,263.65,719.09,657.5,725.02,684.29,715.11,1824.13,1762.03,1780.13,1661.87,1828.01,10695.55,9658.79,10330.23,8268.16,8177.36
199312,51.18,52.29,52.68,48.21,36.92,272.03,267.73,272.03,272.47,253.44,695.99,640.62,701.15,659.67,705.96,1779.81,1708.05,1735.94,1614.99,1740.64,10829.42,9483.75,9966.22,7957,8405.54
199401,51.7,52.69,53.56,48.66,37.6,277.92,278.59,283.85,275.96,262.95,723.6,678.75,738.33,681.28,724.95,1853.35,1799.81,1799.13,1648.38,1790.3,10817.59,9672.16,10014.21,8051.1,8797.66
199402,53.12,56.34,57.01,51.34,40.09,281.21,284.27,288.87,283.7,275.73,737.58,690.84,749.43,694.2,772.04,1902.35,1856.96,1869.73,1686.81,1831.59,10945.66,10035.93,10528.72,8283.54,9280.8
199403,51.49,57.23,56.72,51.27,40.08,280.59,284.61,289.05,277.99,271.18,730.67,703.41,753.92,679.07,757.2,1880.98,1852.81,1835.83,1637.74,1739.26,10728.89,9925.64,10116.71,7836.68,8795.25
199404,47.78,54.29,53.81,48,38.92,259.81,269.05,273.59,267.03,255.54,687.93,669.29,717.79,650.52,712.71,1775.56,1759.14,1747.9,1588.6,1697.05,10192.16,9512.2,9815.15,7450.77,8394.91
199405,46.43,54.09,53.17,47.76,39.57,255.94,270.65,278.14,270.86,260.86,676.84,684.12,723.35,655.29,723.77,1769.61,1770.65,1774.12,1621.93,1715.69,10325.13,9408.12,10088.39,7526.77,8579.48
199406,45.97,53,53.36,47.43,39.13,250.09,263.84,273.09,269.96,261.15,662.66,672.71,723.35,644.76,720.08,1764.09,1771.91,1771.97,1594.55,1676.07,10423.27,9758.93,10215.76,7544.05,8637.28
199407,48.55,49.71,48.87,50.71,34.27,244.37,242.34,253.87,239.44,242.06,616.53,612.35,590.28,623.81,616.79,1547,1548.5,1479.33,1552.67,1507.59,10050.6,8143.16,10391.87,7588.63,6211.01
199408,48.59,49.76,48.81,50.94,34.86,250.8,244.88,260.05,242.43,250.47,636.85,626.02,592.36,642.05,645.58,1583.96,1582.2,1538.75,1622.88,1585.06,10429.31,8426.92,10708.21,7931.27,6407.35
199409,50.56,52.18,50.41,52.72,35.99,273.78,257.53,269.1,253.46,260.45,698.84,651.66,614.81,667.88,665.43,1715.21,1668.1,1574.84,1661.94,1639.26,11118.25,8810.61,10840.53,8140.83,6470.11
199410,51.33,52.97,51.19,53.82,36.11,274.06,258,268.43,252.02,253.59,700.14,638.87,605.35,659.53,649.25,1711.2,1625.01,1532.06,1603.78,1598.97,11025.42,8488.36,10418.37,7896.18,6157.24
199411,50.92,53.6,51.23,54.61,36.04,278.8,258.73,265.37,245.83,243,720.57,640.01,602.11,650.66,636.93,1731.8,1629.87,1523.91,1596.34,1580.2,11378.38,8515.03,10734.27,8129.46,6179.62
199412,48.69,51.94,49.85,52.99,34.71,271.17,248.8,254.01,236.78,228.34,678.58,613.44,578.75,617.67,612.62,1663.59,1567.19,1452.79,1521.85,1508.44,11227.72,8080.24,10199.87,7786.14,5983.57
199501,47.34,51.72,49.93,53.02,34.55,275.04,253.41,260.5,241.3,228.87,691.84,624.49,594.44,637.24,631.32,1694.23,1578.97,1462.2,1523.71,1525.6,11315.17,8198.26,10319.12,7838.08,6056.52
199502,48.42,52.77,51.26,53.61,35.39,267.11,250.68,258.87,241.09,229.34,678.2,615.2,582.16,639.2,637.88,1696.85,1599.09,1464.12,1577.84,1578.47,11642.28,8340.75,10808.41,8049.55,6210.88
199503,49.83,54.69,52.52,54.67,36.6,277.64,258.05,266.99,252.97,239.99,718.31,631.13,612.19,666.45,665.82,1760.72,1687.07,1523.26,1639.33,1642.9,12004.8,8787.36,11271.55,8294.73,6418.13
199504,50.72,55.84,52.78,55.37,36.53,287.27,265.87,271.7,256.34,244.03,743.93,642.63,620.05,667.9,670.07,1802.64,1737.67,1565.83,1671.19,1632.8,12310.19,9109.09,11565.46,8512.21,6406.57
199505,52.06,57.63,53.71,56.99,38.31,288.81,271.74,280.79,260.01,253.14,745.85,649.26,634.65,679.83,671.47,1807.6,1778.67,1609.15,1690.3,1670.58,12610.2,9323.02,11881.01,8798.96,6657.23
199506,53.49,58.94,54.39,57.48,39.58,291.74,277.18,284.06,267.92,255.25,761.11,645.44,647.91,695.68,695.32,1846.64,1794.16,1650.3,1753.32,1722.79,13058.01,9667.2,12254.74,9164.5,7084.21
199507,55.34,56.4,54.74,48.89,37.15,264.37,265.81,271.54,271.18,262.51,670.65,654.5,680.6,642.98,680.78,1649.11,1754.21,1808.29,1774.38,1662.35,11538.86,12498,12020.39,7062.63,7861.88
199508,59.36,60.24,57.62,51.49,39.16,287.76,281.39,283.14,284.54,275.8,724.89,685.19,713.28,670.74,707.13,1783.65,1867.33,1879.82,1844.81,1680.52,11922.08,12789.25,12542.69,7369,7984.75
199509,62,63.73,60.14,53.74,40.66,289.85,285.67,288.68,294.81,285.16,728.18,689.04,728.47,692.6,731.18,1783.07,1892.4,1943.65,1874.11,1725.17,11833.1,12962.4,12442.19,7557.93,8159.76
199510,64.17,65.03,60.95,54.3,41.99,294.95,291.69,290.51,299.07,283.91,750.08,693.3,739.9,704.27,734.46,1852.69,1925.72,1963.38,1902.65,1779.89,12422.92,13730.91,12779.86,7928.96,8535.61
199511,60.14,60.62,58.17,52.92,40.69,273.2,273.34,275.16,285.74,267.54,730.38,667.63,712.25,679.61,718.7,1825.31,1817.92,1930.33,1878.41,1765.06,12591.26,13821.59,12764.56,7698.3,8327.73
199512,60.97,61.93,59.32,54.25,40.85,286.1,284.97,287.93,299.79,279.36,775.85,684.11,737.39,711.95,760.39,1904.03,1878.26,2024.04,1984.87,1820.03,13158.66,14294.07,13321.76,8225.57,8598.23
199601,62.33,64.41,60,54.72,41.37,291.91,293.1,296.49,309.92,286.49,779.35,699.12,757.67,711.71,776.69,1862.18,1881.2,2046.11,1991.93,1828.14,13124.01,14782.97,13790.95,8339.33,8884.85
