Date,MMM_PX_LAST,MMM_PX_VOL,AAPL_PX_LAST,AAPL_PX_VOL,AXP_PX_LAST,AXP_PX_VOL,T_PX_LAST,T_PX_VOL,BA_PX_LAST,BA_PX_VOL,CAT_PX_LAST,CAT_PX_VOL,CVX_PX_LAST,CVX_PX_VOL,CSCO_PX_LAST,CSCO_PX_VOL,KO_PX_LAST,KO_PX_VOL,DD_PX_LAST,DD_PX_VOL,XOM_PX_LAST,XOM_PX_VOL,GE_PX_LAST,GE_PX_VOL,GOOG_PX_LAST,GOOG_PX_VOL,GS_PX_LAST,GS_PX_VOL,HD_PX_LAST,HD_PX_VOL,INTC_PX_LAST,INTC_PX_VOL,JNJ_PX_LAST,JNJ_PX_VOL,JPM_PX_LAST,JPM_PX_VOL,MCD_PX_LAST,MCD_PX_VOL,MRK_PX_LAST,MRK_PX_VOL,MSFT_PX_LAST,MSFT_PX_VOL,NKE_PX_LAST,NKE_PX_VOL,PFE_PX_LAST,PFE_PX_VOL,PG_PX_LAST,PG_PX_VOL,TRV_PX_LAST,TRV_PX_VOL,UNH_PX_LAST,UNH_PX_VOL,UTX_PX_LAST,UTX_PX_VOL,VZ_PX_LAST,VZ_PX_VOL,V_PX_LAST,V_PX_VOL,WMT_PX_LAST,WMT_PX_VOL,DIS_PX_LAST,DIS_PX_VOL
1/25/2016,137.57,649577,99.44,51794525,55.02,18498255,35,30264443,124.01,4551572,57.91,10971519,80.89,12370283,23.17,64066120,42.16,12505160,52.99,3780990,73.98,17086643,28.04,44848832,733.62,2267031,151.12,5051693,121.71,4854686,29.6,26440976,96.4,9350181,55.66,21114360,119.2,15141460,50.92,9280537,51.79,34707717,60.7,10383418,30.5,28760238,76.85,9870407,102.08,2930028,113.38,2908450,84.9,10444034,47.03,24298809,71.74,9126184,63.45,12823445,95.29,7812210
1/22/2016,139.52,775482,101.42,65800467,55.06,43783380,35.14,33139786,124.61,5259941,60.98,7815583,83.54,15724559,23.37,55049038,42.06,15209235,54.74,4411076,76.57,22530323,28.24,87869409,745.46,2357315,156.86,5583770,122.76,6554471,29.925,25326490,96.75,8379951,56.95,22732187,118.4,9016579,51.35,10812785,52.29,37555789,60.88,8430089,30.71,31444403,77.36,9465794,103.14,2483713,114.33,3622152,86.35,4647420,47.04,23075653,72.7,8652558,62.69,9197462,96.9,12303814
1/21/2016,137.76,927820,96.3,52161463,62.64,8992300,34.54,40974674,123.4,5546240,59.69,8798285,81.05,16107819,22.9,46267871,41.39,15568891,53.56,5516164,74.1,22265576,28.59,56037636,726.67,2596916,151.65,5738849,120.22,8993902,29.66,30157376,95.94,11266449,55.25,31301088,117.84,9839121,50.92,11927519,50.48,40191157,60.56,16121599,30.58,36554638,76.72,12712854,102.7,3183963,113.5,5413940,85.57,5742904,45.87,31354119,71.56,11931171,61.88,12089164,94.02,12078238
1/20/2016,136.96,1067552,96.79,72334416,63.03,9043776,33.9,50529565,122.14,7636593,58.81,10857685,78.98,26151133,22.9,83632356,41.38,19923495,52.79,6660336,73.18,33300754,28,88062769,718.56,4122010,153.75,9369148,116.46,11331418,29.59,39598190,95.75,12685151,55.51,34646083,115.78,11905195,50.55,15920438,50.79,63272993,59.04,16234233,30.66,49470839,75.83,17795006,103.65,3320414,114.79,8380650,84.83,9601204,44.42,28290160,70.68,16586004,60.84,17369072,92.54,16918059
1/19/2016,138.39,834720,96.66,53087747,62.64,7652078,34.51,36753824,126.06,5478911,59.03,8501082,81.51,13155558,23.85,52533544,41.92,15462240,53.22,7560022,76.4,22684537,28.49,51986819,719.08,2436220,156.82,5860559,119.76,6350726,29.8,28878108,97.5,12457849,57.01,22818919,117.5,9195272,51.34,10929459,50.56,43564538,58.32,9924279,30.69,32740269,76.73,13457281,105.76,2459588,112.58,7122750,85.24,7469993,44.87,20364282,71.39,16009579,62.56,13051305,93.97,13286754
1/15/2016,138.69,1669353,97.13,79833891,62.91,8643751,33.99,44922089,125.63,6678391,59.87,12674531,83.67,17870289,23.62,64092779,41.5,21153592,54.09,7919178,77.58,28342063,28.49,69424814,710.49,3833751,155.61,6237182,119.23,10514991,29.76,76373920,97,12662181,57.04,38131656,115.18,10201938,51.14,15490392,50.99,71820697,57.56,12208250,30.81,46773503,74.98,17023856,105.1,2532432,109.27,6356960,85.63,10485634,44.43,27993928,71.83,18470454,61.93,15174382,93.9,22336967
1/14/2016,141.18,1030429,99.52,63170127,63.29,6663953,34.3,36327435,129.2,6517753,62.27,9241846,85.47,16433363,24.66,42902408,41.88,16027968,57.4,4107620,79.12,33806670,29.06,65236862,731.39,2777868,161.39,4272470,119.62,13389107,32.74,48728154,98.89,10164344,58.2,31296332,116.62,9204523,51.8,13568531,53.11,52381918,58.51,9989036,31.11,38522829,76.15,12835116,106.98,1919027,110.76,4238172,89.01,7395903,44.87,18434980,73.8,10426162,63.06,12934866,99.11,11147478
1/13/2016,138.72,699935,97.39,62439631,62.85,11291194,33.74,40241272,128.12,5073095,60.89,7237267,81.33,15550097,24.6,33431552,41.85,16854282,56.79,5658321,75.65,26052729,28.24,55717721,719.57,2586395,158.99,5252478,121.4,8932228,31.91,34445691,97.02,8290689,57.34,28808129,115.12,6985962,50.66,16546599,51.64,66883571,58.78,9944268,30.37,40571977,75.85,9310123,106.06,2881368,109.23,3434267,88.83,8588783,44.15,19291024,73.1,12659586,61.92,13725740,98.48,11615434
1/12/2016,140.86,695992,99.96,49154227,64.4,7559962,33.9,24124055,131.92,4171513,61.6,8593098,82.15,13477497,25.35,30122412,42.12,21814837,58.6,4840282,75.2,21864130,28.64,47682758,745.34,2340753,165.71,4441260,127.49,5695664,32.68,28587697,98.24,6745013,58.96,22971612,117.44,5639728,51.76,11321002,52.78,36095539,59.94,8292167,31,38830184,76.51,8774696,107.98,2116010,112.26,4037787,90.5,7697258,44.93,15123033,74.76,10236921,63.62,12195893,101.46,8863921
1/11/2016,140.46,655377,98.53,49739377,64.05,8157737,33.95,26438778,130.21,5551464,61.47,9669420,80.77,14366364,25.27,32346903,41.58,15815238,59.18,6389510,73.69,21352955,28.58,58433442,733.07,2544806,165.73,4386469,125.78,6811614,32.06,27732435,97.57,8151427,58.83,20925529,116.69,6392820,51.25,14367379,52.3,36943756,59.55,12824968,31.07,38631767,76.67,10209239,106.79,1549828,109.58,4525815,90.5,7185566,45.09,14226177,73.92,13069486,64.22,12653762,99.92,9583209
1/8/2016,140.49,746815,96.96,70798016,63.63,10003645,33.54,28090768,129.99,5776933,63.29,8278452,82.13,11891638,24.78,28609697,41.51,14645913,61.17,5970035,74.69,19033628,28.45,74496052,730.91,2375348,163.94,4929788,123.9,7104540,31.51,29953840,98.16,9766711,58.92,22373287,115.48,6103431,51.08,14156244,52.33,48753969,58.87,11191253,31,33055316,75.97,9676382,105.99,1984471,110.16,4422365,90.4,7501309,44.83,16594793,72.88,9977557,63.54,17767864,99.25,10691594
1/7/2016,140.97,959110,96.45,81094428,63.84,11323947,33.51,35111351,133.01,7013671,63.94,8601469,83.02,15368822,25.41,43235370,41.62,20563576,61.5,7790137,76.23,21263761,28.97,92267374,741,3156563,164.62,5687935,125.4,12550970,31.84,37680521,99.22,9433097,60.27,27630867,115.66,7477876,51.96,12720013,52.17,56564852,59.85,10881313,31.4,37213616,77.18,11973854,106.44,2284352,112.09,5277249,91.9,6984819,45.27,19277584,73.79,12470822,65.03,26430005,99.5,14680220
1/6/2016,144.49,741488,100.7,68457388,64.42,9752153,34.06,26911800,138.83,4254056,66.22,6639331,86.07,14511395,26.01,30799802,42.32,16245132,63.38,6876659,77.47,18826900,30.25,62652684,759.33,2410301,169.84,5539404,129.08,8199577,33.08,25491255,100.39,7733825,62.81,22961532,118.4,6543760,52.42,12465927,54.05,39518863,61.49,6551556,31.61,25846580,77.86,9551003,109.04,1730884,115.49,2677303,93.12,8300557,45.52,19082706,75.27,16092022,63.55,16564620,100.36,13934454
1/5/2016,147.46,765133,102.71,55790992,66.55,10809158,34.59,30707275,141.07,3356951,67.28,6139106,89.61,7883427,26.29,22024912,42.55,15781895,64.28,7794552,78.12,11993500,30.74,55176246,761.53,2260795,174.09,4521610,130.43,5320942,33.83,16709510,100.9,6467235,63.73,16566703,119.2,6314015,53.15,11075455,55.05,34079674,62.38,9220645,32.18,27303637,78.62,8133650,110.47,1870428,116.68,2816752,95.72,4253225,46.5,15632848,76.27,8972650,62.92,13325958,100.9,16212908
1/4/2016,146.82,1033310,105.35,67649387,67.59,9248281,34.35,31779464,140.5,5719507,67.99,8586866,88.85,11397278,26.41,35827068,42.4,16084145,63.07,5570683,77.46,20400084,30.71,62881520,759.44,3369068,177.14,3745474,131.07,8050884,33.99,27882190,100.48,12722756,63.62,25393155,117.58,9995004,52.48,17174551,54.8,53777963,61.52,11626813,31.95,37307849,78.37,11529780,109.97,2845969,116.46,4990955,95.57,5382208,45.87,17821603,75.7,13476760,61.46,11989191,102.98,12531478
12/31/2015,150.64,564873,105.26,40912316,69.55,3531279,34.41,20261791,144.59,2105228,67.96,4356425,89.96,6988718,27.155,17041452,42.96,9727907,66.6,2777891,77.95,10285519,31.15,52307706,778.01,1637561,180.23,1773881,132.25,3178724,34.45,14736687,102.72,4592603,66.03,14654329,118.14,3723186,52.82,8292947,55.48,27334061,62.5,6454656,32.28,21103875,79.41,5077736,112.86,956059,117.64,2372492,96.07,2950974,46.22,11490922,77.55,6538335,61.3,6575142,105.08,6670101
12/30/2015,151.91,432020,107.32,25213777,70.16,2792695,34.74,13754402,146.41,1618958,68.69,3158522,90.09,5600215,27.53,10620325,43.57,5112475,67.33,2162755,78.11,9314646,31.05,29127671,790.3,1428280,182.01,1514347,133.35,2484826,34.99,11566786,103.78,3847819,66.59,7190650,119.43,2400802,53.25,5560329,56.31,21704505,63.25,5817947,32.75,16335430,80.07,3793159,114.29,646678,118.92,1747681,96.9,3161684,46.77,8970710,78.35,4230445,61.68,5716745,106.34,4916975
12/29/2015,152.89,557272,108.74,30931243,70.55,3838817,34.93,14368149,147.35,3133578,69.19,3539541,91.25,6471219,27.77,16319644,43.71,7739815,67.57,2471893,79.16,8838979,31.28,33400428,793.96,1921480,183.53,1848921,133.7,3037424,35.44,14188583,104.03,4229973,67.07,9820830,120.07,3213942,53.34,6608530,56.55,27731403,64.26,6708638,32.83,17036188,80.36,4406098,115.02,1049629,119.82,2027647,97.27,3291434,47.21,7667106,79.21,4627142,61.61,7883635,107.08,8607249
12/28/2015,151.22,306314,106.82,26704210,69.76,2860713,34.76,13928439,144.54,1980017,68.58,3883953,90.36,6799990,27.31,14204904,43.49,6326143,66.47,1879277,78.74,9715843,30.9,26557659,782.24,1557755,181.62,1723330,132.68,2607306,34.93,9449390,103.22,4062986,66.38,6610609,118.75,2777327,52.84,4836323,55.95,22458293,63.81,8786830,32.42,26335651,79.92,4149999,113.48,712141,118.33,1582598,96.09,3606828,46.75,6255458,78.53,3680933,60.75,5421662,107.25,9092705
12/24/2015,151.19,252924,108.03,13596680,70.16,1956388,34.66,6862360,143.53,1184981,69.38,2322144,92.05,4998746,27.38,8202379,43.54,3036573,66.4,1636026,79.33,5848311,30.83,13518873,765.84,521141,182.47,1107633,132.9,1517075,34.98,5893789,103.72,2546278,66.6,4468242,118.57,1659340,52.85,2980053,55.67,9570002,63.18,13890843,32.62,7927657,79.79,2498020,113.27,507317,118.34,900064,96.3,1382707,46.71,4279919,78.26,2188783,60.83,2483121,105.86,4356193
12/23/2015,151.16,710114,108.61,32657354,69.97,5277981,34.78,19309618,144.06,3353868,69.89,7586275,93.81,11172797,27.4,18803741,43.67,9092284,66.03,3918456,80.19,15184195,30.95,35775367,768.51,1529742,182.95,2367940,133.11,3244802,35,12526530,103.49,5531671,66.73,12524453,118.8,3641874,52.98,7127380,55.82,27279832,64.355,57319300,32.56,20969414,79.92,8254573,113.21,1465161,118.69,2479615,96.3,4677208,46.95,12685508,78.56,6335907,61.09,7519834,105.56,12372933
12/22/2015,148.97,848716,107.23,32789367,68.85,3796765,34.41,20427315,142.38,2791715,68.41,9697151,90.27,9661724,26.89,18966280,43.29,12280757,64.63,4276745,77.65,13855761,30.49,42256401,767.13,1816935,180.05,2312805,131.88,3401932,34.73,18421967,102.71,5581632,65.68,12149529,117.72,4091991,52.1,13196939,55.35,28322241,65.925,17218398,32.52,25504927,79.6,9872157,112.48,1771426,117.44,2821566,94.87,4644056,46.34,11181513,77.38,5699106,60.54,9266299,106.74,8644464
12/21/2015,147.48,713797,107.33,47590610,68.4,4733428,34.09,20392438,140.9,3746389,65.24,5311466,89.24,12852265,26.635,20242927,42.78,10444353,63.82,4747673,77.26,14460450,30.4,40719167,760.8,1742368,177.75,2472858,131.31,3414798,34.24,18006803,101.58,8321937,65.54,18869297,117.69,3344606,51.87,11636117,54.83,37246325,64.9,8972684,32.46,30623374,78.95,9105763,110.94,1423967,117.41,3185166,93.61,8708814,45.9,10360564,77.17,8442145,59.55,9645451,106.59,22847155
12/18/2015,146.92,3286750,106.03,96453327,67.87,17898859,33.6,51216301,139.58,9951965,65.11,13490891,89.81,20167178,26.27,36732726,42.5,24583695,63.4,14322592,77.28,28835969,30.28,83144824,756.85,3389702,175.49,6740815,130.29,9840572,33.865,41336631,101.95,14966025,64.4,23819643,116.66,11238875,51.64,21101765,54.13,84684164,64.26,13804660,31.99,66616172,78.13,21342066,110.13,5069979,115.82,7574811,92.34,8665799,45.56,31635054,76.32,16271171,58.85,16256725,107.72,28376912
12/17/2015,148.85,783709,108.98,44772827,69.57,4800033,34.03,27720504,145.56,3448810,64.9,6799955,90.54,14082454,26.72,24812204,43.49,14697025,65.23,4874369,77.96,17362915,30.55,58024145,769.83,1825538,182.61,2807871,131.35,4345798,34.91,24963557,103.64,8740832,66.28,18122090,117.5,5275921,52.66,13517113,55.7,41280907,65.11,7400800,32.33,38326977,80.29,9864248,113.27,2215697,119.22,3945750,93.87,4802328,46.1,15508602,78.69,7555339,58.98,12976095,112.01,9375035
12/16/2015,149.95,1275458,111.34,56238467,70.71,5581779,34.4,31192674,148.11,3316048,67.72,6747572,93.44,16917859,27.235,22731521,43.84,21868610,66.23,7269031,79.15,17233853,30.98,73831508,776.59,2656010,186.21,3191740,132.9,4711726,35.3,23257890,105.25,8178826,67.53,21720024,117.84,6306287,54.02,10014327,56.13,37503300,65.465,7542148,32.58,44432034,80.99,14102635,114.54,1774358,118.83,3516898,95.13,9868283,46.51,18808282,79.86,10497510,60.3,9960479,113.79,12304503
12/15/2015,148.13,2213014,110.49,53323105,70.15,6247229,33.81,25359533,146.53,4705329,66.75,6061216,92.76,19158528,26.85,30393725,43.07,17916382,66.5,8696248,79.43,24366833,30.32,59345615,760.09,2469319,182.01,3398685,131.29,4921773,35.18,24365862,104.13,9283193,66.1,18126588,116.93,6118270,52.9,11585926,55.2,39842998,64.305,6869524,32.26,47339338,79.68,14113427,113.18,2262562,117.61,3124083,93.26,6618064,45.55,16742625,78.62,11355315,59.64,14615439,112.16,13361688
12/14/2015,157.63,921158,112.48,65003609,68.83,6393035,33.6,26398246,143,4845032,66.12,7371132,89.33,12430668,26.49,32744930,42.45,20092892,67.92,11735006,76.03,21976535,30.26,65059337,762.54,2708520,176.4,5102368,132.01,5960071,34.47,19528029,102.15,10641483,64.27,17638159,116.26,7660702,52.2,11999213,55.14,47006491,63.93,7991328,32.18,38288349,78.29,12178954,111.03,2284966,115.85,3867188,93.03,6748213,45.45,16723111,76.87,10360978,60.39,14524932,109.35,9702553
12/11/2015,154.83,901753,113.18,46886161,68.86,9094343,33.17,26950881,144.62,3684667,65.43,7572606,86.44,13186853,26.16,34295664,42.27,17313443,70.44,19328598,74.34,20473141,30.26,62907677,750.42,2159164,176.56,3750058,130.44,5300764,34.27,21251423,101.68,7796547,64.07,17889293,116.08,5736380,52.15,10397896,54.06,39549497,63.145,8276024,32.06,40275230,77.78,12280492,109.76,1832472,115.98,3830823,93.3,9942579,44.82,16481886,76.11,15625801,59.36,9744977,108.04,12334945
12/10/2015,157.52,768711,116.17,29212727,70.11,4782972,33.67,27712858,146.41,3278542,66.38,5768745,89.3,14534835,26.77,23382403,42.76,15483321,74.55,14800109,75.69,20142376,30.65,47082549,760.04,1622940,182.11,2212337,132.54,4186225,34.77,17400745,102.64,6479272,65.61,12838986,117.2,5299897,53.69,11451853,55.27,31775826,64.32,5682544,32.36,52793848,77.79,8984191,110.99,1580642,116.21,3202595,93.87,5814097,45.32,10402468,78.12,8717058,59.56,11359446,110.76,7030152
12/9/2015,156.05,951497,115.62,46361357,69.86,6910707,33.57,25052195,144.24,5124573,65.91,8578009,87.6,14675834,26.73,24127425,42.66,12945502,74.49,25215481,75.63,22036336,30.47,50560429,762.55,2327471,180.71,3907459,131.9,5055629,34.81,22548299,102.15,7947010,65.46,16770188,116.58,7604711,52.82,10357171,54.98,36373209,64.42,7442890,32.29,39558235,77.7,10081941,111.04,1835515,115.05,3839106,94.16,6911403,45.36,13467888,77.88,15361478,59.13,8981982,111.47,9050676
12/8/2015,156.79,780404,118.23,34309450,69.91,7669061,33.85,28419892,144.99,5021095,66.54,6866300,86.44,13397477,27.15,18635748,43.01,10736213,66.6,3661538,74.63,24217600,30.19,53265473,775.14,1554121,182.92,2663754,133.84,4731424,34.75,13380229,102.42,8005368,65.96,13084484,116.53,4814227,53.47,7573196,55.79,32878026,65.85,5605710,32.53,25734405,77.75,8312746,112.37,1991692,115.88,3551921,94.23,7011800,45.7,13776083,79.07,11343973,59.61,10377620,112.48,7480562
12/7/2015,157.75,678950,118.28,32084249,70.61,5926406,34.27,33956203,148.45,3417715,68.36,6805880,87.28,15378937,27.49,15350240,43.2,12030718,67.1,5387518,76.8,17676103,30.37,66681281,772.99,1831287,185.49,3499925,133.93,5444257,34.985,17731885,103.32,7262911,67,11686033,116.42,4810666,53.68,8695974,55.81,30709765,65.8,6189962,32.66,20968224,78.37,9459974,113.59,1907979,115.91,3164319,95.91,4681213,46.06,13192101,79.55,15262382,60.5,11595928,113.83,6738532
12/4/2015,158.22,774923,119.03,57776977,71.1,4993389,34.11,35685874,148.5,3892856,69.98,5252014,89.71,13170192,27.48,28143745,43.29,16487972,67.75,6274489,78.86,20156434,30.49,58203164,779.21,2489998,189.99,3517235,134.53,5387092,34.935,24900994,102.95,7845387,67.89,17786043,116.2,7778164,53.64,13687040,55.91,43963662,66.165,7410410,32.8,31613799,77.83,11960991,114.06,2226261,117.74,3588162,95.73,9228851,45.71,14158575,80.4,9944571,59.66,10435274,114.24,8771297
12/3/2015,154.38,975410,115.2,41569509,70.42,6807762,33.1,28748306,145.56,3008659,69.64,8130772,88.85,10996782,26.95,25783765,42.46,15004860,66.23,6654461,78.41,14870252,30.03,62969943,768.2,2097494,185.2,3598980,130.93,6688008,34.04,30131055,100.79,12008737,65.8,14626881,113.39,6558595,52.59,13595087,54.2,38627835,64.56,10649740,32.39,47352572,75.74,11178640,111.29,4310063,115,4287079,94.7,6082505,44.56,17077739,78.29,8689600,59.04,15844091,111.89,10446637
12/2/2015,155.7,721915,116.28,33386563,71.2,4146008,33.56,25851585,146.96,2648847,71.03,5068182,90.25,11830749,27.44,29178172,42.77,12598499,67.27,4202640,79.55,16299981,29.97,44123576,777.85,2343841,190.26,1817187,133.81,5022711,34.83,18688180,102.05,6623500,66.66,13440883,113.72,5692204,53.82,10099265,55.21,47274879,66.325,7965540,32.9,31828441,75.79,8104185,114.71,1667849,117.64,6071132,95.25,3892531,44.92,12160359,79.04,7309979,58.35,13586877,114,7787769
12/1/2015,156.9,738483,117.34,34852374,72.2,4193461,33.77,16761516,147.74,3444346,71.56,6578365,92.48,6975541,27.57,31406279,42.89,11153028,67.28,4486831,81.89,13916981,30.17,54244857,783.79,2019864,193.07,4141469,134.43,5267607,35.09,23560239,102.36,7545986,67.61,12708809,114.45,5321941,54.57,12996846,55.22,39952779,66.655,6857084,33.62,49301003,75.94,8391666,115.68,1829615,116.26,5466961,96.7,4595649,45.58,10580030,79.91,6702065,58.99,12204131,115.39,8896142
11/30/2015,156.58,1114311,118.3,39180322,71.64,5377171,33.67,24902331,145.45,3176745,72.65,5632904,91.32,12179419,27.25,30736731,42.62,16063027,67.34,5260108,81.66,17729175,29.94,79716581,762.85,1679349,190.02,3415027,133.88,8057870,34.77,21785791,101.24,8983655,66.68,15147536,114.16,7872034,53.01,13363202,54.35,56241417,66.14,8738868,32.77,42912825,74.84,8935677,114.57,1874098,112.71,4605213,96.05,5560953,45.45,19399956,79.01,8874643,58.84,14942599,113.47,16560317
11/27/2015,157.99,294726,117.81,13046445,71.85,1547504,33.57,9327165,146.95,1282131,71.22,1642061,90.37,2547796,27.32,9532251,43.15,7236711,67.09,1030677,81.23,4156645,30.36,33143866,771.97,722320,190.47,1092728,134.74,3337790,34.46,6620857,102.37,2353779,67.17,4052853,114.23,2763685,53.96,2981642,53.93,9009132,67.165,4528234,32.79,16119593,75.7,2390080,114.85,548064,114.34,1740503,96.8,1919808,45.23,4108274,79.84,3139602,59.89,5340915,115.13,14912040
11/25/2015,157.63,409600,118.03,21388308,71.69,4391278,33.45,14601726,147.43,1852242,71.49,3492996,90.87,5419252,27.24,22472771,43.36,10344857,67.26,2810572,81.25,8980425,30.36,54159737,769.26,1180643,189.15,1495611,134.65,5300949,34.45,17939406,101.96,5401491,66.86,7772026,114.4,7477153,53.72,6078917,53.69,21005147,67.065,6989012,32.87,79382953,75.9,4266529,114.8,1165367,114.41,2959195,97.27,4336420,44.92,7014583,79.56,4268669,60.24,7821028,118.67,4751518
11/24/2015,157.75,598342,118.88,42803172,71.63,4873095,33.39,17717544,148.65,2626649,71.4,3846515,91.35,8549048,27.27,32859230,43.36,15767155,67.42,4212393,81.88,15055512,30.66,145876732,769.63,2394010,188.67,2679373,133.6,6672683,34.36,21413535,102.04,7492381,66.78,10910042,114.28,6047679,53.48,10507221,54.25,24600043,66.255,5311542,31.97,84025972,76.45,7086758,115.44,1486249,113.19,3244841,97.36,5344059,45.19,11127415,79.79,6040756,59.92,12453866,117.95,9158183
11/23/2015,158.65,533069,117.75,32482528,72.24,3251421,33.46,15273672,148.34,3183717,71.02,3847626,90.01,6889551,27.43,24684856,42.96,13338134,66.52,4108364,80.28,11868403,30.59,135391487,776.7,1732400,189.19,2671721,132.5,6329651,34.48,20152861,102.77,6730605,66.88,11338963,114.47,4968405,54.01,8688056,54.19,28235918,66.23,7135562,31.33,124645606,75.97,9421321,115.63,1320807,112.16,3780417,98.09,4177131,44.99,10290067,80.11,5910579,60.26,10577039,119.42,6986409
11/20/2015,158.95,655914,119.3,34287096,72.42,4429647,33.66,20454634,149.4,3210204,71.14,6495068,89.01,8561439,27.57,26502758,42.43,19780761,66.7,4777915,79.79,10144448,30.66,210757486,777,2773944,191.47,2932129,130.21,8191901,34.66,41137747,102.48,7671517,67.54,11209616,113.91,6659387,54.1,8933303,54.19,37147608,66.325,19064750,32.18,64599569,75.82,9533187,115.83,1694666,112.97,7059415,98.22,4898188,45.39,12229719,80.19,6764313,60.07,12371097,120.07,10821723
11/19/2015,158.38,525962,118.78,43295820,72.74,4851343,33.62,17963221,149.24,2492572,70.02,6296006,90.83,6096699,27.37,27417442,43.11,24090723,66.99,8527844,80.3,9453285,30.27,98930079,759.94,1403913,193.03,1835761,126.86,4662194,34.3,45381552,102.49,5164480,67.66,12839462,113.3,5323499,54.28,6839235,53.94,28149228,62.89,8557562,32.29,90712689,76.22,7899486,115.02,1067986,110.63,15731947,98.3,4366641,45.76,9320919,80.15,6082166,60.7,11566088,118.71,6100998
